ASV,BPS_high_wk22_inoculum_d0_A,BPS_high_wk22_inoculum_d0_B,BPS_high_wk22_inoculum_d0_C,BPS_high_wk22_inoculum_d0_D,BPS_high_wk22_inoculum_d0_E,BPS_high_wk22_inoculum_d0_F,BPS_high_wk22_inoculum_d0_G,BPS_high_wk22_control_d2_A,BPS_high_wk22_control_d2_B,BPS_high_wk22_control_d2_C,BPS_high_wk22_control_d2_D,BPS_high_wk22_control_d2_E,BPS_high_wk22_control_d2_F,BPS_high_wk22_control_d2_G,BPS_high_wk22_bps_d2_A,BPS_high_wk22_bps_d2_B,BPS_high_wk22_bps_d2_C,BPS_high_wk22_bps_d2_D,BPS_high_wk22_bps_d2_E,BPS_high_wk22_bps_d2_F,BPS_high_wk22_bps_d2_G,BPS_high_wk22_control_d7_A,BPS_high_wk22_control_d7_B,BPS_high_wk22_control_d7_C,BPS_high_wk22_control_d7_D,BPS_high_wk22_control_d7_E,BPS_high_wk22_control_d7_F,BPS_high_wk22_control_d7_G,BPS_high_wk22_bps_d7_A,BPS_high_wk22_bps_d7_B,BPS_high_wk22_bps_d7_C,BPS_high_wk22_bps_d7_D,BPS_high_wk22_bps_d7_E,BPS_high_wk22_bps_d7_F,BPS_high_wk22_bps_d7_G,DINP_high_wk22_inoculum_d0_A,DINP_high_wk22_inoculum_d0_B,DINP_high_wk22_inoculum_d0_C,DINP_high_wk22_inoculum_d0_D,DINP_high_wk22_inoculum_d0_E,DINP_high_wk22_inoculum_d0_F,DINP_high_wk22_inoculum_d0_G,DINP_high_wk22_control_d2_A,DINP_high_wk22_control_d2_B,DINP_high_wk22_control_d2_C,DINP_high_wk22_control_d2_D,DINP_high_wk22_control_d2_E,DINP_high_wk22_control_d2_F,DINP_high_wk22_control_d2_G,DINP_high_wk22_dinp_d2_A,DINP_high_wk22_dinp_d2_B,DINP_high_wk22_dinp_d2_C,DINP_high_wk22_dinp_d2_D,DINP_high_wk22_dinp_d2_E,DINP_high_wk22_dinp_d2_F,DINP_high_wk22_dinp_d2_G,DINP_high_wk22_control_d7_A,DINP_high_wk22_control_d7_B,DINP_high_wk22_control_d7_C,DINP_high_wk22_control_d7_D,DINP_high_wk22_control_d7_E,DINP_high_wk22_control_d7_F,DINP_high_wk22_control_d7_G,DINP_high_wk22_dinp_d7_A,DINP_high_wk22_dinp_d7_B,DINP_high_wk22_dinp_d7_C,DINP_high_wk22_dinp_d7_D,DINP_high_wk22_dinp_d7_E,DINP_high_wk22_dinp_d7_F,DINP_high_wk22_dinp_d7_G,DINP_high_wk40_inoculum_d0_A,DINP_high_wk40_inoculum_d0_B,DINP_high_wk40_inoculum_d0_C,DINP_high_wk40_inoculum_d0_D,DINP_high_wk40_inoculum_d0_E,DINP_high_wk40_inoculum_d0_F,DINP_high_wk40_inoculum_d0_G,DINP_high_wk40_control_d2_A,DINP_high_wk40_control_d2_B,DINP_high_wk40_control_d2_C,DINP_high_wk40_control_d2_D,DINP_high_wk40_control_d2_E,DINP_high_wk40_control_d2_F,DINP_high_wk40_control_d2_G,DINP_high_wk40_dinp_d2_A,DINP_high_wk40_dinp_d2_B,DINP_high_wk40_dinp_d2_C,DINP_high_wk40_dinp_d2_D,DINP_high_wk40_dinp_d2_E,DINP_high_wk40_dinp_d2_F,DINP_high_wk40_dinp_d2_G,DINP_high_wk40_control_d7_A,DINP_high_wk40_control_d7_B,DINP_high_wk40_control_d7_C,DINP_high_wk40_control_d7_D,DINP_high_wk40_control_d7_E,DINP_high_wk40_control_d7_F,DINP_high_wk40_control_d7_G,DINP_high_wk40_dinp_d7_A,DINP_high_wk40_dinp_d7_B,DINP_high_wk40_dinp_d7_C,DINP_high_wk40_dinp_d7_D,DINP_high_wk40_dinp_d7_E,DINP_high_wk40_dinp_d7_F,DINP_high_wk40_dinp_d7_G
ASV081,9.46e-05,8.48e-05,0,0,0,0,0,6.38e-05,0,0,0,8.22e-05,0,0,0,8.47e-05,0,0,8.54e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127306,0.000137395,8.28e-05,0.000115384,5.96e-05,7.99e-05,5.44e-05,8.75e-05,0.000107339,5.77e-05,0.000109002,5.32e-05,0.000120403,5.71e-05,0.000131112,0.000210983,0,9.48e-05,4.38e-05,7.35e-05,4.15e-05,6.32e-05,0.000153006,0,0,0,0,0,5.97e-05,8.23e-05,0,0,0,4.93e-05,0,0.00011281,0.000137727,4.38e-05,0.000100186,0.000201208,0.000119159,0.000193108,0.000156431,8.49e-05,8.2e-05,4.73e-05,0.000168964,9.58e-05,0.000242902,0.000122651,0,5.58e-05,5.02e-05,0.000238995,9.51e-05,0.000127623,4.42e-05,2.56e-05,0,0,6.96e-05,8.59e-05,0,5.01e-05,0.000113936,3.93e-05,0,0.000230881,8.73e-05,0.000109816
ASV082,0.000262402,0.000128904,0.002896078,0,0,0,0,3.19e-05,4.11e-05,0.000125056,0,0,0,0,3.75e-05,1.93e-05,0.000156096,0,0,0,0,3.13e-05,4.17e-05,8.82e-05,0,0,0,0,2.21e-05,4.69e-05,9.14e-05,0,0,0,0,0.000122677,0.000184011,0.001021371,1.31e-05,0,0,0,1e-05,1.47e-05,4.43e-05,0,0,0,0,1.93e-05,1e-05,2.5e-05,0,0,0,0,2.11e-05,2.44e-05,1.79e-05,0,0,0,0,2.8e-05,0,3.55e-05,0,0,0,0,8.46e-05,0.000444965,0.001719177,0,0,0,0,2.17e-05,4.53e-05,6.2e-05,0,0,0,0,2.13e-05,6.83e-05,7.17e-05,0,0,0,0,0,5.33e-05,6.39e-05,0,0,0,0,0,0.000150189,6.98e-05,0,0,0,0
ASV083,0,0,0.000103186,6.71e-05,9.57e-05,2.64e-05,0.000205636,6.84e-05,2.64e-05,0.000166741,7.9e-05,5.75e-05,0,8.58e-05,1.87e-05,1.54e-05,0.000266782,3.81e-05,9.12e-05,0,7.55e-05,0.000110741,0.000139027,0.00049968,2.95e-05,0.000157573,0,8.69e-05,0.000120244,0.000140767,0.000459708,0,0.000109528,0,9.76e-05,3.24e-05,3.43e-05,7.53e-05,0.000178321,0.000178887,3.58e-05,0.000103334,0,3.79e-05,6.87e-05,9.81e-05,3.64e-05,0,8.82e-05,0,3.82e-05,7.07e-05,7.25e-05,7.22e-05,0,7.57e-05,0,0,1.79e-05,0.000143244,0.000188807,0,8.89e-05,0.000151012,0.000137159,0,0.000218647,0.000115396,0,3.02e-05,0,2.65e-05,3.09e-05,3.9e-05,1.28e-05,2.25e-05,0,1.74e-05,0,0,0,0,0,0,0,0,1.86e-05,0,0,0,0,2.05e-05,2.98e-05,6.18e-05,0,9.28e-06,0,4.36e-05,5.21e-05,0,9.6e-05,0,2.23e-05,0,2.97e-05
ASV084,0,0,0,0.000313062,0.000439428,6.28e-05,0.000765235,0,0,0,0.000150017,0.000410784,1.96e-05,0.000231988,0,0,0,0.000185505,0.000656321,3.39e-05,0.000162218,0,0,0,0.00019501,6.42e-05,4.05e-05,2.61e-05,0,0,0,0.000162686,4.08e-05,4.51e-05,3.18e-05,0,0,0,0.000207167,0.000400011,5.89e-05,0.000244739,0,0,0,9.16e-05,7e-05,0,6.75e-05,0,0,0,2.97e-05,9.28e-05,0,0.000139177,0,0,0,0,2.94e-05,0,2.82e-05,0,0,0,0,1.54e-05,0,2.77e-05,0.000490726,0,0,0.000708722,2.35e-05,0.000193352,9.03e-05,6.52e-05,0,0,0.000279013,0,0,0,0.000135982,0,0,9.25e-05,0,0,0,5.21e-05,0,0,1.46e-05,0,0,0,2.29e-05,0,0,0,0,0,0
ASV085,6.02e-05,0,0,0,0,0,0,4.56e-05,0,0,0,0,0,0,5.62e-05,0,0,0,0,0,0,2.41e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262523,0,0,0,0,0,0,9.68e-05,0,0,0,0,0,0,8.24e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378756,0,0,0,0,0,0,3.44e-05,0.000151843,0,0,0,0,0,0,3.8e-05,0,0,0,0,0,0,4.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV086,4.3e-05,4.07e-05,0,0,0,0,2.7e-05,7.29e-05,2.64e-05,0.000200089,5.13e-05,0,0,6.99e-05,7.8e-05,0,5.68e-05,1.9e-05,5.3e-05,1.51e-05,4.53e-05,5.3e-05,5.28e-05,0.000516009,0,9.34e-05,2.6e-05,0.000130422,5.4e-05,4.69e-05,0.000297765,0,0.000101886,0,8.7e-05,0,2.7e-05,6.52e-05,0,0,2.31e-05,0,4.5e-05,1.68e-05,6.87e-05,2.62e-05,4.76e-05,0,3.63e-05,2.31e-05,0,5.62e-05,2.79e-05,5.67e-05,0,5.86e-05,0,0,0.000229283,7.48e-05,3.92e-05,1.47e-05,3.69e-05,7.46e-05,0,9.33e-05,4.27e-05,4.1e-05,1.07e-05,3.02e-05,5.08e-05,3.97e-05,7.21e-05,1.67e-05,0,0,1.47e-05,4.35e-05,3.02e-05,0.000158055,0,0,0,0,5.87e-05,2.97e-05,0.000156769,0,3.73e-06,0,0,0.00010889,4.48e-05,0.000255579,0,0,0,0,0.000135561,4.83e-05,0.000231276,1.34e-05,0,0,0
ASV087,2.58e-05,0,0,0,0,2.31e-05,2.36e-05,0,0,0,0,4.52e-05,0,0,0,1.54e-05,0,0,0,0,0,1.2e-05,0,0.000169826,0,0,0,0,0,0,0.000175002,0,0,0,0,0,2.21e-05,4.52e-05,5.24e-05,2.98e-05,1.68e-05,3.81e-05,0,0,0,1.96e-05,1.68e-05,0,0,0,0,0,2.23e-05,0,1.58e-05,2.2e-05,0,0,1.4e-05,0,0,0,0,0,1.96e-05,0,0,0,0,0,3.38e-05,1.85e-05,7.46e-05,7.42e-06,0,0,0,1.3e-05,1.7e-05,1.6e-05,0,0,0,1.25e-05,2.4e-05,0,1.86e-05,0,2.24e-05,0,0,2.37e-05,0,3.71e-05,0,0,3.99e-05,1.09e-05,2.5e-05,8.63e-06,4.15e-05,0,1.74e-05,2.05e-05,2.06e-05
ASV088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72e-05,0,0,0,0,0,0,0,0,0,6.03e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17e-05,0,0.006542695,0,0,0,0,0
ASV089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV090,0,1.36e-05,0,0,0,0,0,9.12e-06,1.47e-05,0,0,0,0,0,2.5e-05,2.7e-05,9.08e-05,0,0,0,0,8.19e-05,5.56e-05,0.000258005,0,0,0,0,8.34e-05,6.62e-05,0.00019851,0,0,0,0,0,2.7e-05,2.01e-05,0,0,0,0,2.25e-05,3.58e-05,8.2e-05,0,0,0,0,4.43e-05,2.01e-05,5.2e-05,0,0,0,0,7.8e-05,0.000102004,0.000107663,0,0,0,0,8.95e-05,0.000113646,9.77e-05,0,0,0,0,0,7.95e-06,3.6e-05,5.57e-06,0,0,0,3.04e-05,1.13e-05,7.2e-05,2.25e-05,1.19e-05,1.37e-05,0,5.07e-05,0,8.24e-05,0,1.31e-05,2.06e-05,0,0.000176748,0.000106573,0.000300924,5.25e-05,0,2.45e-05,0,0.000193956,7.25e-05,0.000362188,4.01e-05,3.97e-05,0,2.06e-05
ASV091,4.3e-05,0,0,0,0,0,0,0,0,0.000261227,0,0,0,0,4.68e-05,0,0.000173125,0,0,0,0,2.17e-05,1.11e-05,0.000751153,0,0,0,0,7.36e-05,1.1e-05,0.001016058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81e-05,3.12e-05,0,0,0,0,0,6.87e-05,4.98e-05,0,0,0,0,0,0.000143038,2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6e-05,0,0,0,0,0,0,0,0,0,0,0,2.84e-05,0,0.000616275,0,0,0,0,2.29e-05,1.38e-05,0.000434189,0,0,0,0
ASV092,0,0,0.000522807,6.26e-05,0.000297677,1.98e-05,0.000397787,0,0,0.000264006,3.95e-05,8.63e-05,0,9.22e-05,0,0,0.000235563,3.33e-05,0.000153043,0,8.68e-05,0,0,2.61e-05,0,1.17e-05,0,5.8e-06,2.45e-05,2.21e-05,3.4e-05,0,0,0,2.76e-05,0,1.96e-05,0.000218327,0.000236013,0.000193794,1.26e-05,8.43e-05,0,0,0,7.41e-05,0,0,0,7.71e-06,0,2.08e-05,9.11e-05,2.84e-05,0,0,0,0,0,0,0,0,0,2.61e-05,1.76e-05,0,0,0,0,0,0.000121271,7.42e-05,0.000398911,5.19e-05,0,2.25e-05,0,0,1.13e-05,8e-05,0,0,0,0,4e-05,0,0.00010097,0,0,0,0,0,0.000138544,0,0,0,0,4.63e-05,0,0,0,0,0,0,0
ASV093,0.000443072,0.000369751,0,0,0,0,0,2.73e-05,0.000138021,0,0,0,0,0,0.000165416,0.000130939,0,0,0,0,0,7.46e-05,4.73e-05,0,0,0,0,0,7.36e-05,4.69e-05,2.35e-05,0,0,0,0,0.000613383,0.000184011,0.000158099,0,0,0,0,0.000102493,2.53e-05,5.32e-05,0,0,0,0,9.45e-05,4.62e-05,1.87e-05,0,0,0,0,0.000137037,5.32e-05,3.99e-05,0,0,0,0,9.32e-05,1.96e-05,3.55e-05,0,0,0,0,0,0.000161565,6.43e-05,0,0,0,0,0,2.64e-05,2.8e-05,0,0,0,0,0,2.38e-05,0,0,0,0,0,0,0,3.5e-05,0,0,0,0,0,3.8e-05,3.05e-05,0,0,0,0
ASV094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV095,0,0,0,0,0,0,0,1.82e-05,0,0,0,0,0,3.18e-06,6.24e-06,0,0,0,5.89e-06,0,7.55e-06,0.000257593,8.06e-05,0.000140433,2.95e-06,0.000408523,2.89e-06,0.000356487,7.36e-06,8.28e-06,0,0,8.41e-05,6.15e-06,6.37e-05,0,0,0,0,0,0,0,0,7.37e-05,2.22e-06,6.54e-06,0,0.000115944,0,0,0.000206964,0.000104018,7.43e-06,2.58e-06,0.000207495,0,0.000128604,2.22e-06,5.18e-05,0.000151795,4.9e-06,0.000432525,9.33e-05,0.000447444,0.000152835,0.000233187,0.000709271,0,0.000117875,0.000189,0,0,0,0,0,0,0,0.000199884,3.77e-06,0.00014405,0,0,0,0,0,0.000130684,0,0,0,0,0,0.000415043,0.000505154,0.000511158,0,0,0,0,0.000717429,0.000108757,0.000578191,0,0,0,0
ASV096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV097,0,0,0,0,0,0,4.72e-05,3.19e-05,1.17e-05,0.000138951,0,2.46e-05,0,6.36e-05,0,0,6.24e-05,0,2.94e-05,1.88e-05,0.000158445,0,0,1.63e-05,3.84e-05,1.17e-05,0,0.000110134,0,0,7.57e-05,3.92e-05,0,0,0.000133697,0,0,0,3.93e-05,4.97e-06,2.1e-06,0,0,0,0.00014857,0.000111182,3.92e-05,4.68e-05,2.08e-05,0,0,9.36e-05,8.74e-05,0,4.47e-05,1.95e-05,0,0,5.58e-05,0.000111174,0,1.84e-05,1.52e-05,0,2.35e-05,6.88e-05,9.6e-05,0,3.43e-05,3.78e-05,0,0,2.57e-05,3.53e-05,0,0,0,0.000165122,2.45e-05,0.00017206,2.03e-05,1.9e-05,3.19e-05,4.36e-05,9.33e-05,3.56e-05,0.000164741,2.64e-05,5.41e-05,2.06e-05,6.21e-05,6.47e-05,0,8.04e-05,3.21e-05,0.000180884,2.15e-05,2.45e-05,8.34e-05,2.76e-05,0.000115638,3.48e-05,5.96e-05,0,0
ASV098,0,0,0,0,0,1.98e-05,1.35e-05,0,0,0,0,0,5.33e-05,2.22e-05,0,0,1.99e-05,0,0,7.91e-05,1.89e-05,0,0,1.96e-05,0,1.17e-05,0,0,0,0,0,0,0,0,6.37e-06,0,0,0,0,2.73e-05,0,3.54e-05,0,0,4.88e-05,2.62e-05,0,1.56e-05,2.08e-05,0,0,3.54e-05,0,0,1.58e-05,0,0,0,0,6.2e-05,0,1.66e-05,1.74e-05,0,0,0,4.27e-05,2.82e-05,0,2.52e-05,0.000172036,0.000818417,0,0,1.28e-05,0,0,5.65e-05,3.39e-05,0.00014205,0,9.04e-05,2.28e-05,1.87e-05,7.2e-05,8.91e-05,0.000178026,0,5.79e-05,5.14e-05,2.07e-05,6.15e-05,2.34e-05,7.63e-05,0,3.71e-05,0,5.17e-05,0,3.97e-05,5.67e-05,0,5.96e-05,3.34e-05,4.12e-05
ASV099,0,0,7.57e-05,0,0.000124032,0,0.000141585,0,0,0,2.76e-05,4.11e-05,0,0.000139829,0,0,0,3.33e-05,5.59e-05,2.64e-05,6.79e-05,0,0,0,0,3.21e-05,0,3.48e-05,0,0,0,0,0,0,4.46e-05,0,0,0,3.41e-05,4.47e-05,5.26e-05,0,0,0,0,4.36e-05,0,3.34e-05,0,0,0,0,2.04e-05,0,0,2.93e-05,0,0,0,0,9.81e-06,0,0,0,0,0,0,0,0,0,0.00010717,3.44e-05,7.21e-05,0,0,0,3.57e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV102,8.6e-06,0,0,0,0,0,0,1.82e-05,0,2.78e-05,0,0,0,0,1.25e-05,1.16e-05,0,0,0,0,0,0,0,9.8e-06,0,0,0,0,1.96e-05,0,3.4e-05,0,0,0,0,1.39e-05,0,0,0,0,0,0,1.5e-05,0,3.1e-05,0,0,0,0,9.64e-06,0,0,0,0,0,0,2.11e-05,1.55e-05,4.19e-05,0,0,0,0,1.12e-05,9.8e-06,2.44e-05,0,0,0,0,1.13e-05,0,1.8e-05,0,0,0,0,6.52e-05,9.43e-06,1.2e-05,0,0,0,0,5.87e-05,0,7.97e-06,0,0,0,0,9.15e-05,2.34e-05,1.86e-05,0,0,0,0,8.97e-05,6.91e-06,0,0,0,0,0
ASV103,0.000120447,9.16e-05,0,0,0,0,0,0.00010939,5.29e-05,0,0,0,0,0,8.11e-05,9.24e-05,0,0,0,0,0,6.98e-05,6.12e-05,0,0,0,0,0,6.87e-05,3.31e-05,0,0,0,0,0,0,5.64e-05,0,0,0,0,0,0,4.21e-05,0,0,0,0,0,0,4.62e-05,0,9.29e-06,1.03e-05,0,0,0,5.32e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17e-06,0,0,0,0,0,0,0
ASV104,0,0,0,0,0,0,5.39e-05,1.37e-05,0,0,0,3.7e-05,0,4.13e-05,0,0,1.7e-05,0,4.41e-05,0,3.02e-05,0,0,0,3.25e-05,6.13e-05,0,9.85e-05,0,0,0,0,5.09e-05,0,6.37e-05,0,0,0,1.57e-05,0,0,0,0,0,0,0,2.8e-05,6.69e-06,3.63e-05,0,0,0,0,0,0,3.42e-05,0,0,0,3.63e-05,3.92e-05,0,4.56e-05,0,0,0,2.4e-05,2.31e-05,0,2.77e-05,0,0,0,0,0,4.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64e-05,0,0,0,0,0,0,0,0,0
ASV105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248183,0.000105944,0.00024192,0,0,0,0,4.78e-05,9.99e-05,0.00014405,0,0,0,0,0.00020264,4.16e-05,0.000175369,0,0,0,0,0.000220936,1.49e-05,4.12e-05,0,0,0,0,0.000225239,6.39e-05,2.18e-05,0,0,0,0
ASV106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71e-05,3.35e-05,0,0,0,0,0,0.000120694,4e-05,0,0,0,0,0,7.13e-05,3.99e-05,0,0,0,0,0,6.18e-05,3.71e-05,0,0,0,0,0,0.000131199,5.89e-05,0,0,0,0
ASV107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV108,0,0,0,0,0,0,0,0,2.06e-05,0,0,0,0,0,1.87e-05,0,2.55e-05,0,0,0,0,1.93e-05,0,3.27e-05,0,0,0,2.32e-05,2.7e-05,0,1.83e-05,0,7.64e-06,0,2.76e-05,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,1.16e-05,1.41e-05,2.5e-05,0,0,0,0,0,0,3.19e-05,0,0,0,0,0,2.16e-05,1.55e-05,0,0,0,0,2.54e-05,2.12e-05,0,3.71e-05,0,0,0,0,1.32e-05,0,0,0,0,0,2.13e-05,0,0,0,0,0,0,2.52e-05,0,1.03e-05,2.62e-05,0,0,1.36e-05,5.01e-05,3.28e-05,0,4.01e-05,0,0,1.6e-05
ASV109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988622,0
ASV110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63e-05,0,0,0,0,0,0,1.83e-05,0,0,0,0,3.24e-05,3.68e-05,0,0,0,0,0,2.5e-05,6.52e-05,0,0,0,0,0,5.98e-05,3.21e-05,0,0,0,0,0,3.79e-05,0.000133049,0,0,0,0,0,3.17e-05,0.000103849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV111,0,0,0,3.13e-05,0,1.98e-05,1.69e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119917,1.09e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36e-06,0,0,0,0,2.66e-05,0,0,0,0,8.46e-06,1.59e-05,0,0.000291281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV112,0,0,0,0,0,0,0,0,0,0,0,2.88e-05,0,0,0,3.47e-05,2.27e-05,0,0,0,1.89e-05,4.33e-05,2.78e-05,0,3.25e-05,0,0,0,4.42e-05,3.31e-05,4.96e-05,3.01e-05,2.55e-05,1.03e-05,4.67e-05,0,0,0,0,0,0,0,0,2.1e-05,0,0,0,0,0,1.93e-05,0,1.66e-05,0,0,0,1.47e-05,3.58e-05,3.77e-05,1.99e-05,2.78e-05,0,0,1.95e-05,2.42e-05,0,3.11e-05,0,0,2.57e-05,1.26e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74e-06,0,0,0,0,0,0,0,0,0,0
ASV114,0,2.04e-05,0,0,0,0,2.02e-05,0,0,0,0,0,0,0,0,0,0,0,5.89e-06,0,0,0,0,0,0,0,6.36e-05,0,0,0,0,0,0,0,0,2.78e-05,2.45e-05,0,1.57e-05,0,9.68e-05,1.36e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,4.44e-06,0,0,0,0,1.13e-05,1.06e-05,0,0.000168832,0,0,0,0,0,0,2.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135373,0,0,0,0,0,0,0.000173813,0,0,0,0,0,0,0.00013065,0,0,0,0,5.14e-06,0,3.63e-05,0,0,0,1.86e-05,0,0,2.92e-05,0,0,0,0,0,0
ASV116,0,0,0,0,7.44e-05,0,0.00015507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96e-05,0,0,0,0,0,0,4.67e-05,0,0,0,5.77e-05,7.21e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
